name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
anantapur,2021-09-14,32.9,25,28.1,36.9,25,30,22.1,70.4,0,0,0,,0,0,46.4,25.9,250.3,1005.2,96.4,7,156.7,13.6,6,,2021-09-14T06:08:16,2021-09-14T18:22:06,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2021-09-15,32.2,24.1,28,35.4,24.1,29.7,21.9,70.4,0.1,100,4.17,rain,0,0,39.2,20.5,251.7,1006.7,88.9,7,200.5,17.2,7,,2021-09-15T06:08:19,2021-09-15T18:21:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-16,35.1,23.4,28.3,37.2,23.4,29.8,21.4,68.2,0,0,0,,0,0,33.8,22.3,262.2,1007.1,69.8,7,181,15.6,6,,2021-09-16T06:08:22,2021-09-16T18:20:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-09-17,34.7,23.7,28.6,36.9,23.7,29.9,21,65.2,0.1,100,4.17,rain,0,0,33.8,17.3,265.6,1006.9,72.5,7,253.2,21.8,9,,2021-09-17T06:08:25,2021-09-17T18:19:48,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-18,35.1,24.1,28.7,37.1,24.1,30.2,21.1,65.3,0,0,0,,0,0,27.7,13.7,274.5,1008.1,50,7,260.2,22.5,9,,2021-09-18T06:08:28,2021-09-18T18:19:03,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-09-19,34.4,24.4,28.8,36.9,24.4,30.6,21.5,66,0,0,0,,0,0,22.3,10.4,276.7,1009.5,80.5,7,249,21.3,9,,2021-09-19T06:08:31,2021-09-19T18:18:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-09-20,35.4,24.3,28.7,37.8,24.3,30.4,21.3,65.7,0,0,0,,0,0,25.6,14.4,276.3,1008.6,89.9,7,247.7,21.5,9,,2021-09-20T06:08:34,2021-09-20T18:17:31,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-09-21,32,25.2,27.7,36,25.2,29.2,22.3,73.1,0.9,100,12.5,rain,0,0,36.7,18.4,280.4,1008.1,95.1,7,194,16.7,7,,2021-09-21T06:08:37,2021-09-21T18:16:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-22,31.4,24,27.5,35,24,29,21.9,72.7,0.3,100,8.33,rain,0,0,41.4,22,279,1006.3,92.1,7,194.7,16.9,7,,2021-09-22T06:08:40,2021-09-22T18:16:00,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-23,33.2,24,27.7,36.3,24,29.1,21.9,71.7,0.1,100,4.17,rain,0,0,42.1,19.8,270.9,1006.5,94.7,7,187.2,16.2,7,,2021-09-23T06:08:44,2021-09-23T18:15:14,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-24,33.1,24.3,28.2,36.3,24.3,30,22,70.4,0.5,100,20.83,rain,0,0,35.6,18.7,282.7,1007.4,83.7,7,191.5,16.5,7,,2021-09-24T06:08:47,2021-09-24T18:14:28,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-25,34.2,25.8,29.1,37.1,25.8,31.5,22.2,67.5,0.4,100,12.5,rain,0,0,33.1,16.6,271.2,1006.7,82.3,7,210.2,18.2,8,,2021-09-25T06:08:51,2021-09-25T18:13:43,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-26,33.4,24.7,28.4,35.6,24.7,29.8,20.9,65.3,0.3,100,12.5,rain,0,0,37.1,17.6,280.2,1005.1,96.5,7,188,16.3,6,,2021-09-26T06:08:55,2021-09-26T18:12:58,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-09-27,32.4,25,27.6,34.1,25,28.7,21.1,68.8,0.5,100,16.67,rain,0,0,43.6,27.7,270.7,1003.6,96.7,7,110.8,9.5,4,,2021-09-27T06:08:59,2021-09-27T18:12:13,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-09-28,33.7,24,27.4,35.4,24,28.5,21.2,70.2,0.4,100,4.17,rain,0,0,51.1,33.5,255.6,1005.4,96.3,7,186.6,16.2,7,,2021-09-28T06:09:03,2021-09-28T18:11:28,0.74,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-29,35.2,23.4,28,37.7,23.4,29.2,21,67.6,1,100,4.17,rain,0,0,36,19.4,260.4,1007.5,80.6,7,175.5,15.1,6,,2021-09-29T06:09:07,2021-09-29T18:10:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-09-30,34.2,24.1,28.2,36.6,24.1,29.5,21.2,67.7,0.1,100,4.17,rain,0,0,25.6,13.3,284.4,1008.9,64.3,7,214.3,18.5,8,,2021-09-30T06:09:12,2021-09-30T18:10:00,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-01,35.9,25.7,29,39.9,25.7,31.5,22.9,71.3,5,100,4.17,rain,0,0,25.2,9.7,326.3,1008.3,46.8,7,223.5,19.5,8,,2021-10-01T06:09:17,2021-10-01T18:09:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-02,34.4,24.4,28.4,38.9,24.4,30.7,23.1,74.8,2.1,100,20.83,rain,0,0,24.5,10.1,35.5,1008.2,46.2,7,194.6,16.9,6,,2021-10-02T06:09:22,2021-10-02T18:08:32,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-03,35.2,25,29.3,37.6,25,31.7,22.6,68.8,2.4,100,12.5,rain,0,0,27.7,10.4,95.5,1007.9,37.3,7,229.3,19.8,7,,2021-10-03T06:09:27,2021-10-03T18:07:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-04,35.4,25.2,29.6,38.2,25.2,32.2,22.4,67.1,2.8,100,16.67,rain,0,0,27.4,10.4,76.4,1007,35.7,7,234.4,20.2,8,,2021-10-04T06:09:33,2021-10-04T18:07:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-05,33.4,24.6,28.3,37.1,24.6,30.2,22.3,71.1,0,0,0,,0,0,29.5,12.6,42.2,1007.2,77.3,7,251.5,21.7,9,,2021-10-05T06:09:39,2021-10-05T18:06:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-06,29.9,25,27,35,25,28.9,23.6,82,13,100,12.5,rain,0,0,34.6,14.4,55,1006.5,93.2,7,122.6,10.6,6,,2021-10-06T06:09:45,2021-10-06T18:05:41,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-07,32.2,23.4,27.8,38,23.4,30.1,23.8,80.4,7.8,100,8.33,rain,0,0,21.6,9.4,95.4,1006.4,66.9,7,186.5,16,7,,2021-10-07T06:09:51,2021-10-07T18:04:59,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-08,32.1,24.9,27.6,36.2,24.9,29.5,23.4,79.1,7.5,100,33.33,rain,0,0,27,11.5,277.7,1007.3,87.3,7,222.8,19.1,9,,2021-10-08T06:09:58,2021-10-08T18:04:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-09,30.7,22.9,26.5,35.2,22.9,27.7,22.8,81.2,15.7,100,12.5,rain,0,0,33.1,15.1,268,1009,89.5,7,164.6,14.1,6,,2021-10-09T06:10:06,2021-10-09T18:03:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,43237099999"
anantapur,2021-10-10,31.4,24.1,27,35.3,24.1,28.5,23,79.4,0.9,100,4.17,rain,0,0,32.4,16.9,284.5,1008.5,79.4,7,183.1,15.8,7,,2021-10-10T06:10:14,2021-10-10T18:02:57,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-11,32.4,23.9,27.4,37.4,23.9,29.4,23.5,80.2,12.2,100,37.5,rain,0,0,24.1,11.9,282.7,1007,81.5,7,166.9,14.3,9,,2021-10-11T06:10:22,2021-10-11T18:02:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-12,31.1,24.1,27.4,35.4,24.1,29.1,22.9,77,0.1,100,4.17,rain,0,0,20.5,11.2,271.7,1006.6,86,7,191.1,16.5,6,,2021-10-12T06:10:30,2021-10-12T18:01:38,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-10-13,33.2,23.9,28.1,37.3,23.9,30,22.3,72.4,0,0,0,,0,0,23,10.8,279.8,1006.2,71.1,7,224.5,19.3,8,,2021-10-13T06:10:39,2021-10-13T18:01:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-14,34.4,25,28.4,38.6,25,30.5,22.6,72,0.1,100,4.17,rain,0,0,20.2,11.2,268.5,1005.5,65,7,205.6,17.6,8,,2021-10-14T06:10:49,2021-10-14T18:00:22,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-15,34.1,24.7,28.7,37.3,24.7,30.5,21.9,68.6,0,0,0,,0,0,19.1,7.6,326.2,1003,73,5.5,211.2,18.2,9,,2021-10-15T06:10:59,2021-10-15T17:59:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-16,34.9,23.4,28.6,37.6,23.4,30.1,20.7,63.8,0,0,0,,0,0,20.5,7.9,302.8,1002.3,50.9,7,265,22.9,9,,2021-10-16T06:11:09,2021-10-16T17:59:08,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-17,34.4,24.3,28.3,36.9,24.3,29.8,21.6,68.6,0.2,100,8.33,rain,0,0,27,14.8,266.5,1004.2,89.9,6.3,232.1,20.1,8,,2021-10-17T06:11:20,2021-10-17T17:58:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-18,35.1,24.5,28.4,37.2,24.5,29.7,21.3,67.4,0,0,0,,0,0,34.2,17.3,266.9,1007,89.2,6.3,219.8,19,8,,2021-10-18T06:11:31,2021-10-18T17:57:57,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-19,34.1,24.4,28.6,36.4,24.4,30,21.2,66.1,0,0,0,,0,0,29.2,16.2,275.8,1010,75.4,7,240.2,20.8,9,,2021-10-19T06:11:43,2021-10-19T17:57:22,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-20,34.7,25,28.9,37.4,25,30.9,22,68.1,8,100,4.17,rain,0,0,21.2,13.7,15.9,1011.6,84.7,7,203.4,17.3,8,,2021-10-20T06:11:55,2021-10-20T17:56:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-21,32.7,25,28,36.9,25,30.5,23.6,77.7,4.5,100,33.33,rain,0,0,25.6,7.6,50.3,1012.2,73,5.5,192,16.6,7,,2021-10-21T06:12:08,2021-10-21T17:56:15,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-22,32.2,22.2,27.7,37.6,22.2,29.8,22.9,76,20,100,4.17,rain,0,0,19.1,6.8,106,1012.4,51.8,7,195.6,16.9,7,,2021-10-22T06:12:22,2021-10-22T17:55:43,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-10-23,32.9,23.1,27.7,38.2,23.1,29.8,22.9,76.6,14,100,4.17,rain,0,0,21.6,9,153.2,1012.7,62.5,6.3,214.9,18.6,7,,2021-10-23T06:12:36,2021-10-23T17:55:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-24,30.2,22.4,25.9,34,22.4,27.1,22.6,82.6,2,100,4.17,rain,0,0,24.5,9,271.5,1013.2,94.5,7,177.7,15.3,8,,2021-10-24T06:12:50,2021-10-24T17:54:41,0.62,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-25,31.1,23.4,26.6,33.5,23.4,27.8,21.9,76.6,0.1,100,4.17,rain,0,0,23.4,10.1,54.3,1011.7,66.1,6.3,210.1,18.3,8,,2021-10-25T06:13:06,2021-10-25T17:54:11,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-10-26,31.7,23.1,27,32.2,23.1,27.4,19.7,66.3,0,0,0,,0,0,23.4,10.1,33.3,1010.7,19.1,6.3,246.7,21.4,9,,2021-10-26T06:13:21,2021-10-26T17:53:43,0.69,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2021-10-27,31.7,22.4,26.5,31.3,22.4,26.7,18.5,63.7,0,0,0,,0,0,24.5,10.8,45.1,1011.2,13.4,7,253.1,21.8,9,,2021-10-27T06:13:38,2021-10-27T17:53:15,0.72,Clear,Clear conditions throughout the day.,clear-day,"remote,43237099999"
anantapur,2021-10-28,31.4,21.7,26.2,32.3,21.7,26.5,18.1,62.2,0,0,0,,0,0,22.7,10.1,7.7,1011.1,65.7,6.3,248.6,21.4,9,,2021-10-28T06:13:55,2021-10-28T17:52:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-10-29,28.9,23.9,25.6,31.7,23.9,26.2,21.7,79.4,9,100,8.33,rain,0,0,30.2,13.7,67.9,1012.3,79.4,4.8,113.3,9.9,5,,2021-10-29T06:14:12,2021-10-29T17:52:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-10-30,29.7,23.4,25.8,33.7,23.4,27.1,23.1,85.7,0.3,100,4.17,rain,0,0,31.7,14,80.8,1013.3,87,7,151.6,13.2,6,,2021-10-30T06:14:30,2021-10-30T17:51:57,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-10-31,30.9,22.7,26.2,33.7,22.7,27.4,22.4,80.3,1.2,100,29.17,rain,0,0,27.4,12.6,84.5,1012.6,72,7,171.2,14.8,6,,2021-10-31T06:14:49,2021-10-31T17:51:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-01,28.7,23.2,24.9,32,23.2,25.2,22,84.2,6.7,100,37.5,rain,0,0,25.6,13.3,96.8,1012.1,89.4,7,79.3,6.8,3,,2021-11-01T06:15:09,2021-11-01T17:51:09,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-11-02,29.9,23,25.7,33.7,23,26.8,22.3,82.5,0.9,100,4.17,rain,0,0,31.7,15.1,99.1,1011.4,89.9,7,133.7,11.4,5,,2021-11-02T06:15:28,2021-11-02T17:50:47,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-03,28.6,22.7,24.6,32.6,22.7,25.2,22.7,89.5,30,100,8.33,rain,0,0,33.8,15.8,90.2,1011.8,94.6,6.3,115.2,9.9,5,,2021-11-03T06:15:49,2021-11-03T17:50:26,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-11-04,30.1,22.4,25.6,34.5,22.4,26.6,22.3,82.6,0.3,100,4.17,rain,0,0,29.9,15.5,91.1,1011.2,81.4,7,127.6,11,5,,2021-11-04T06:16:10,2021-11-04T17:50:06,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-05,29.3,23.1,25.9,32.5,23.1,26.8,22.3,81.3,0.2,100,8.33,rain,0,0,24.5,11.5,91.8,1011,93.2,7,113.6,9.7,4,,2021-11-05T06:16:32,2021-11-05T17:49:47,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-11-06,30.6,22.7,26.2,32.3,22.7,26.9,21.5,77,0,0,0,,0,0,28.8,13.3,84.9,1010,85.5,7,191.4,16.5,8,,2021-11-06T06:16:55,2021-11-06T17:49:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-11-07,27.4,23,24.8,29.4,23,24.9,22.3,86.2,2.4,100,25,rain,0,0,25.9,13.3,113.9,1010.2,98.9,3.8,61.2,5.3,3,,2021-11-07T06:17:18,2021-11-07T17:49:13,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-08,28.5,22.2,24.8,30,22.2,25.2,21.1,80.7,0,0,0,,0,0,23.8,10.1,99.2,1011.3,99.5,3.5,149.2,12.8,6,,2021-11-08T06:17:41,2021-11-08T17:48:57,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2021-11-09,28.7,19.7,24,30.2,19.7,24.2,19.5,77,0.1,100,4.17,rain,0,0,24.1,11.2,110.2,1011.5,86.2,3.5,141.1,12.1,6,,2021-11-09T06:18:06,2021-11-09T17:48:42,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-10,27.9,21,24,28.3,21,24.2,18.9,74.1,0.3,100,4.17,rain,0,0,31.3,9.4,254.2,1010.8,98.4,3.3,149,13.1,6,,2021-11-10T06:18:30,2021-11-10T17:48:29,0.19,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-11,23.7,20.2,22.3,23.7,20.2,22.3,19.8,86.2,11.4,100,20.83,rain,0,0,29.5,15.5,324.2,1008.7,100,2.8,49.7,4.5,2,,2021-11-11T06:18:56,2021-11-11T17:48:17,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-12,27.6,20.7,23.6,30.7,20.7,23.8,21.8,90,16,100,16.67,rain,0,0,29.2,14.8,6,1007.8,99.3,4.8,78.9,6.9,3,,2021-11-12T06:19:22,2021-11-12T17:48:06,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-13,28.1,23.2,25,31.2,23.2,25.6,23.4,90.6,0.5,100,4.17,rain,0,0,32.4,14,63.1,1008.5,98.2,5.5,128.3,11.2,5,,2021-11-13T06:19:48,2021-11-13T17:47:56,0.29,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-14,30.1,23.8,25.9,35.2,23.8,27.2,23.3,86,2.5,100,4.17,rain,0,0,25.9,13.3,78.2,1008.5,94.1,6.3,142.6,12.4,6,,2021-11-14T06:20:15,2021-11-14T17:47:47,0.32,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-11-15,29.7,24.1,26.1,33.6,24.1,27.5,23.3,84.9,10.7,100,50,rain,0,0,26.6,12.2,85.1,1007.7,89.7,6.3,145.4,12.4,6,,2021-11-15T06:20:43,2021-11-15T17:47:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-11-16,29.7,23.2,26,33.5,23.2,27.2,23.2,85.5,10,100,4.17,rain,0,0,37.4,16.2,97.4,1007.7,95,6.3,129.9,11.1,5,,2021-11-16T06:21:11,2021-11-16T17:47:33,0.39,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-17,29.9,22.8,25.5,34,22.8,26.5,22.9,86.1,11,100,4.17,rain,0,0,32,14.8,104.1,1009.9,93.3,6.3,132.4,11.5,5,,2021-11-17T06:21:40,2021-11-17T17:47:28,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-18,26.4,23.4,24.7,26.4,23.4,24.7,23,90.6,35,100,12.5,rain,0,0,29.5,12.6,41.1,1009.1,100,4,72.9,6.2,3,,2021-11-18T06:22:09,2021-11-18T17:47:24,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-19,25.4,22.7,24,25.4,22.7,24,22.7,92.6,74,100,20.83,rain,0,0,40.3,19.8,28.7,1005.4,99,3.8,58,5,3,,2021-11-19T06:22:39,2021-11-19T17:47:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-20,29.2,23.3,25,34.6,23.3,25.6,22.9,88.6,5,100,8.33,rain,0,0,31.7,18,95.6,1005.8,91.7,6.3,116,10.1,5,,2021-11-20T06:23:09,2021-11-20T17:47:19,0.53,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-21,28.2,22.7,24.6,31.9,22.7,24.9,22.8,90.1,3,100,4.17,rain,0,0,15.8,6.1,10.4,1009.6,87.9,6.3,85.1,7.4,4,,2021-11-21T06:23:40,2021-11-21T17:47:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43237099999"
anantapur,2021-11-22,30.2,22.7,26.2,36.3,22.7,27.9,23.3,84.8,1.1,100,20.83,rain,0,0,22,8.3,65.9,1011.3,61.7,6,166.9,14.5,6,,2021-11-22T06:24:11,2021-11-22T17:47:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43237099999"
anantapur,2021-11-23,31.4,23.1,26.7,35.3,23.1,28,22.7,80.3,0,0,0,,0,0,22,9.7,93.3,1010.7,34.7,7,163.6,14.1,6,,2021-11-23T06:24:42,2021-11-23T17:47:21,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-11-24,30.6,22.3,26.1,35.2,22.3,27.5,22.9,83.6,0.2,100,4.17,rain,0,0,35.3,14.4,90.5,1011,45.5,7,190.3,16.5,7,,2021-11-24T06:25:14,2021-11-24T17:47:24,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-25,30.1,22.9,25.8,33.6,22.9,26.9,22.2,81.1,0.6,100,16.67,rain,0,0,32.8,17.3,79,1011.8,81.1,7,139,11.9,5,,2021-11-25T06:25:46,2021-11-25T17:47:28,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-11-26,30.1,21.5,25.1,32.9,21.5,25.8,20.9,79.1,0.1,100,4.17,rain,0,0,31.3,14,81.3,1012.1,82.4,6.3,200.9,17.3,7,,2021-11-26T06:26:18,2021-11-26T17:47:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,43237099999"
anantapur,2021-11-27,28.7,20.4,24,29.4,20.4,24.2,19.4,77.3,0,0,0,,0,0,29.2,14.8,72.1,1012.4,96.1,6.3,149.3,13,7,,2021-11-27T06:26:51,2021-11-27T17:47:40,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"remote,43237099999"
anantapur,2021-11-28,24.5,22.4,23.2,24.5,22.4,23.2,21.1,88.3,0.5,100,4.17,rain,0,0,31.3,15.1,50.5,1013.1,99,3.8,50.4,4.4,3,,2021-11-28T06:27:24,2021-11-28T17:47:48,0.8,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-29,27.4,21.9,23.8,29.9,21.9,23.9,22,90.4,2,100,4.17,rain,0,0,37.4,19.4,82.9,1013.3,99.8,6.3,95.2,8.3,5,,2021-11-29T06:27:57,2021-11-29T17:47:57,0.83,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-11-30,28.7,22.3,24.6,31.8,22.3,25.1,22,86,2.2,100,37.5,rain,0,0,35.6,18,90.1,1013.1,80,5.8,150.7,13.1,6,,2021-11-30T06:28:31,2021-11-30T17:48:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43237099999"
anantapur,2021-12-01,29.7,22.3,25,32.2,22.3,25.6,21.5,81.7,0.3,100,12.5,rain,0,0,35.6,18.4,104.2,1012.3,69.7,5.5,124.6,10.7,4,,2021-12-01T06:29:04,2021-12-01T17:48:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,43237099999"
anantapur,2021-12-02,29.1,22.4,24.9,31.5,22.4,25.5,21.3,81,0.1,100,4.17,rain,0,0,28.4,14,106.7,1012.1,72.2,5.5,124.3,10.8,5,,2021-12-02T06:29:38,2021-12-02T17:48:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-12-03,29.9,22.6,25.4,32.5,22.6,26.3,20.9,76.7,0,0,0,,0,0,22,11.9,102.6,1012,81,4,189.6,16.4,7,,2021-12-03T06:30:12,2021-12-03T17:48:44,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-12-04,30.9,21.4,25.9,33.4,21.4,26.8,21.4,77.9,0,0,0,,0,0,18,7.6,296,1012,54,3.5,181.2,15.6,7,,2021-12-04T06:30:46,2021-12-04T17:48:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43237099999"
anantapur,2021-12-05,30.9,22.2,25.7,33.8,22.2,26.6,21.7,79.4,0.1,100,4.17,rain,0,0,21.6,10.8,302.4,1012.2,50.1,3.8,190.9,16.5,7,,2021-12-05T06:31:20,2021-12-05T17:49:14,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
anantapur,2021-12-06,31.1,21.1,25.9,33.1,21.1,26.8,20.7,74.7,0.1,100,4.17,rain,0,0,19.4,6.8,301.5,1012,35.2,5.7,181.6,15.6,6,,2021-12-06T06:31:54,2021-12-06T17:49:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43237099999"
